,source_id,bp_rp,parallax,phot_g_mean_mag,Per
0,2.0865790875973788e+18,0.3288,4.1128,9.026286,0.0737309
1,2.0821670910366423e+18,0.705627,1.4424,11.70687,0.094838
2,2.1264485818125622e+18,0.563176,0.5859,13.246041,0.10720489999999999
3,2.1324555617308483e+18,0.463733,0.5391,13.818201,0.11278239999999999
4,2.0800639314487498e+18,-0.403833,2.4952,12.137578999999999,0.1257653
5,2.0853782534073021e+18,0.498086,0.7457,11.464821,0.1334715
6,2.0777164397619674e+18,0.513202,0.8866,12.454236,0.1507996
7,2.0737757943992632e+18,0.751123,0.2797,15.025423000000002,0.15117120000000003
8,2.1285162477897052e+18,0.48532200000000003,1.0394,11.996703,0.15277420000000003
9,2.0780076084885038e+18,0.606133,0.7814,11.964922,0.16007290000000002
10,2.1015945037266237e+18,0.509339,0.9589,12.055639,0.1726132
11,2.0787899110143478e+18,0.609717,0.5233,12.442953999999999,0.17338829999999997
12,2.1337657672736276e+18,0.757871,0.7957,14.567644,0.18452960000000002
13,2.0864744321385336e+18,0.493571,0.8979,11.024453999999999,0.19255629999999999
14,2.1281120784800727e+18,1.194233,0.5171,16.326847,0.19815510000000003
15,2.1281120741890888e+18,1.2862,0.8754,16.92906,0.19815510000000003
16,2.0775313782137554e+18,0.58782,0.8881,12.034761,0.2012033
17,2.0536392353624714e+18,0.609799,0.603,12.635805,0.20387320000000003
18,2.0872649122772623e+18,0.62968,0.2812,13.721214000000002,0.20963560000000003
19,2.0739064301276997e+18,-0.082825,0.3724,16.911373,0.21690029999999996
20,2.1060462845671572e+18,0.9359209999999999,1.1193,14.472182,0.21976639999999997
21,2.132960065768816e+18,1.736609,1.2726,15.832614000000001,0.22093939999999998
22,2.1197653764790833e+18,0.297496,4.4122,9.212508999999999,0.22739369999999998
23,2.0517639796217226e+18,1.405831,1.5941,15.21499,0.2289313
24,2.086387222820504e+18,0.79527,0.6994,14.867447,0.23018470000000002
25,2.1269901643080136e+18,1.150854,1.0125,15.90444,0.2345234
26,2.0768895769649772e+18,1.090048,0.6107,15.019504000000001,0.23464970000000002
27,2.0855622798626463e+18,0.608264,1.178,11.234098,0.2357801
28,2.1062675999397304e+18,2.449641,6.1706,15.388299,0.2380804
29,2.13320889899465e+18,1.284032,2.529,13.895973000000001,0.24132119999999999
30,2.1039301069389123e+18,0.98716,0.4302,15.373498000000001,0.2417928
31,2.1019657950575905e+18,0.9016280000000001,0.3697,15.479801,0.24230460000000004
32,2.0787181678793528e+18,1.130157,2.0895,13.599019,0.24236149999999998
33,2.0787181678793526e+18,0.964774,0.6968,14.481179000000001,0.24236149999999998
34,2.0731889644322253e+18,1.15788,1.3604,14.992273,0.2442402
35,2.1266374272349742e+18,0.744553,1.2896,13.647239,0.2458562
36,2.135398438965073e+18,0.547547,1.0654,10.562258,0.24627310000000002
37,2.1322012309462034e+18,1.3638139999999999,1.1947,15.469925,0.24834189999999998
38,2.10122352162911e+18,0.8564940000000001,0.4588,15.374456,0.24883520000000003
39,2.0789915339587425e+18,0.8489969999999999,0.2522,13.617037,0.2492776
40,2.0800702235828828e+18,0.8526229999999999,0.4966,15.162426000000002,0.2502522
41,2.1392226091224965e+18,1.245624,0.9882,15.275016,0.2508689
42,2.1263636832007598e+18,0.725488,0.9873,13.512063000000001,0.251616
43,2.135137270591789e+18,1.1283040000000002,0.4876,15.139775,0.2524728
44,2.1002555047182326e+18,1.068624,0.9809,14.671844,0.2533791
45,2.0801678396002583e+18,1.200764,1.5773,15.195792,0.2540637
46,2.1332246357547638e+18,0.165347,0.3222,13.365654000000001,0.2556047
47,2.099670083497001e+18,1.040573,0.8715,14.569695000000001,0.2561499
48,2.1305234105633382e+18,1.443511,1.3581,15.497339000000002,0.2572534
49,2.051922176158024e+18,1.274878,1.2494,15.621970999999998,0.2585073
50,2.080049882617534e+18,0.595742,0.5538,12.495084,0.2609349
51,2.1065287339505567e+18,0.848635,0.3211,15.653715,0.26176220000000006
52,2.079252805410354e+18,0.8647,0.6959,12.539517,0.2618159
53,2.1318026236217316e+18,1.088302,0.9338,15.405377,0.2624405
54,2.0789042945828997e+18,0.566546,0.7103,11.927812,0.26317740000000006
55,2.085708205674239e+18,1.257803,0.23399999999999999,17.793820999999998,0.26541859999999995
56,2.1074051134365537e+18,1.076242,0.9843,15.964893,0.2667035
57,2.1025899397043418e+18,1.175549,0.3817,16.107135999999997,0.2682156
58,2.0751589800352538e+18,1.182419,1.5895,14.682265,0.26967179999999996
59,2.1261417536491955e+18,1.0527090000000001,0.7755,15.935209,0.2710391
60,2.1305335810463729e+18,0.514288,2.4266,9.449661,0.27279790000000004
61,2.05184180442727e+18,1.108079,0.3304,15.813358,0.2741085
62,2.1168089615118213e+18,-0.48190900000000003,0.4073,15.587913,0.2745039
63,2.1063563855029627e+18,1.175798,1.156,14.961657,0.27451290000000006
64,2.0732944788776896e+18,1.192289,1.0817,15.07741,0.27464770000000005
65,2.0531806316314962e+18,1.1630790000000002,1.8571,13.942195000000002,0.2747205
66,2.0533012729774164e+18,0.8203229999999999,0.5896,15.403253,0.2753953
67,2.1260379528802688e+18,1.112901,0.6411,15.417413,0.2763915
68,2.052721899067179e+18,1.289002,2.1828,13.933972,0.2766478
69,2.0521241427027704e+18,1.143556,0.6168,15.936597,0.27698259999999997
70,2.0801505910116393e+18,1.043243,0.4858,15.533607,0.28044209999999997
71,2.1290384170323963e+18,0.856456,0.3841,15.569532,0.28051929999999997
72,2.130257328749755e+18,0.903278,1.5530000000000002,13.181623000000002,0.280613
73,2.1268018729434624e+18,1.009005,0.6767,15.472201,0.2808953
74,2.0851839447849088e+18,1.1830379999999998,0.9653,15.306306,0.28096329999999997
75,2.1292348516559421e+18,1.219163,0.9277,14.909485,0.2815156
76,2.073551768912621e+18,1.095029,0.6453,14.732907999999998,0.2815375
77,2.080609293514101e+18,1.00105,0.945,15.023066,0.28206970000000003
78,2.1042453918976148e+18,1.173335,0.8277,15.574531,0.283692
79,2.102040458769775e+18,1.213655,1.0663,11.79694,0.28399220000000003
80,2.1062246116071516e+18,1.307185,0.7521,15.949354999999999,0.2849507
81,2.1287743280845307e+18,1.226105,1.0502,15.034882000000001,0.2852372
82,2.0766531132459392e+18,1.157834,0.6707,15.04773,0.2866088
83,2.1053487174558515e+18,1.087587,0.6664,15.710659,0.286885
84,2.0761960256484782e+18,0.985964,0.4758,15.496844,0.28824429999999995
85,2.0761960256484772e+18,1.2154639999999999,0.5471,17.055138,0.28824429999999995
86,2.0764538611224852e+18,0.9068780000000001,0.5781,15.428151000000002,0.289166
87,2.1295614409691233e+18,1.065332,2.7485,12.762917,0.2908549
88,2.101114974914987e+18,0.916525,0.5465,15.331139000000002,0.2918775
89,2.1295376253704678e+18,1.2195209999999999,0.4845,12.290878,0.2920594
90,2.1302319369030856e+18,1.269633,1.7286,15.293422,0.2944796
91,2.1329916423685107e+18,0.944722,1.9538,13.061349,0.29462659999999996
92,2.0525329892235459e+18,1.143925,1.0958,14.506259,0.29467340000000003
93,2.0765737078919516e+18,1.1642860000000002,0.7291,15.682023999999998,0.2948275
94,2.1075841577363978e+18,1.3616270000000001,1.1148,15.491604999999998,0.2949393
95,2.0802826354852936e+18,1.110657,0.6551,13.868919,0.29653559999999995
96,2.1028687346220237e+18,1.050514,0.8999,15.075526000000002,0.2967316
97,2.0519059240010954e+18,0.866985,0.4971,14.589564999999999,0.2971105
98,2.0535695881729075e+18,1.348483,2.0737,14.974287,0.2972557
99,2.0738392568377969e+18,1.0996629999999998,2.6879,12.769396,0.2979309
100,2.1051389813151826e+18,1.1308690000000001,1.0311,14.973593,0.29798109999999994
101,2.1285546319167683e+18,1.182871,0.9722,15.219753,0.29799590000000004
102,2.053042853383341e+18,0.8350209999999999,0.7475,14.737226999999999,0.29814509999999994
103,2.1319318505978092e+18,0.991064,0.7723,15.232426,0.2993229
104,2.079631243566097e+18,1.041395,0.7327,15.270954999999999,0.2995914
105,2.100206198494957e+18,0.816207,0.66,15.265046,0.2997993
106,2.0773840135993564e+18,1.136195,1.2026,14.681712,0.3003313
107,2.0518806695930573e+18,1.006909,0.5054,15.391982999999998,0.3010109
108,2.1273293292853335e+18,1.1129850000000001,1.6212,13.947444,0.30209050000000004
109,2.07612665333665e+18,0.968103,0.6605,14.466088000000001,0.30212649999999996
110,2.0799550153800338e+18,0.974793,0.7517,15.133192999999999,0.3025934
111,2.1262042540139418e+18,1.134562,0.8856,15.332157999999998,0.30287509999999995
112,2.127656193473085e+18,0.913665,0.6178,14.990145000000002,0.303181
113,2.0863995622701809e+18,1.0139479999999998,1.9566,13.603102,0.3036296
114,2.1027417066701788e+18,0.990124,0.7958,15.149459,0.30503309999999995
115,2.0805114369835018e+18,0.9809479999999999,0.6876,15.27774,0.30566570000000004
116,2.130868038739782e+18,1.002277,1.0206,14.589108999999999,0.3059446
117,2.104091460269952e+18,0.916617,0.5710000000000001,14.817312,0.30677550000000003
118,2.0786499294417341e+18,1.0497299999999998,1.1307,14.443512,0.30757779999999996
119,2.0736071224538355e+18,1.146112,0.5251,15.17711,0.3082342
120,2.0805800877400484e+18,0.933283,0.4284,15.296414000000002,0.3082916
121,2.0822992085342735e+18,1.222768,0.7625,15.527625,0.3083748
122,2.075039339422572e+18,0.87528,0.61,14.878019,0.3088511
123,2.1347663915778345e+18,1.023768,0.7918,15.065701,0.3092669
124,2.1257568558612111e+18,1.0328540000000002,0.7215,15.559764000000001,0.30974120000000005
125,2.0524043463674598e+18,1.088884,0.9067,15.097145999999999,0.3108761
126,2.1037428807236186e+18,0.902651,0.6622,14.814941000000001,0.31242770000000003
127,2.1288507785011817e+18,1.044341,1.1147,14.427321,0.3130925
128,2.1297157505536484e+18,0.811893,1.05,13.078886,0.3135334
129,2.052484125375461e+18,0.95015,0.6779,13.830657999999998,0.3135835
130,2.135376964128274e+18,1.043053,0.7226,14.865810999999999,0.31426420000000005
131,2.0765414784568381e+18,0.890809,0.5374,15.257560999999999,0.3152311
132,2.0521682219443092e+18,1.390216,1.5944,15.995165,0.3157777
133,2.10239285224459e+18,0.971944,1.3395,13.760929,0.31683390000000006
134,2.0782049021056952e+18,0.9507049999999999,0.6507,15.284423,0.31684509999999994
135,2.1028741978205087e+18,0.984043,0.5271,15.755457,0.3175482
136,2.1348982642529103e+18,0.838269,0.7588,14.225432000000001,0.32037340000000003
137,2.0856131365679741e+18,0.974203,0.6674,14.935706,0.32051599999999997
138,2.0822039246761585e+18,1.5205739999999999,0.6944,11.692494,0.3210098
139,2.128089229261994e+18,0.930908,0.7737,14.663404000000002,0.321236
140,2.1257814187748772e+18,1.055618,0.6838,15.022193,0.3213551
141,2.0760667256469258e+18,0.652057,0.534,13.419848000000002,0.3217236
142,2.0526589520255273e+18,1.153778,0.9415,14.914407999999998,0.3223256
143,2.0526589520255278e+18,1.256535,0.1119,17.306587,0.3223256
144,2.1192046942683274e+18,1.091867,0.7758,15.198422,0.3223957
145,2.0524377053685622e+18,1.077512,0.7513,15.200192000000001,0.3225048
146,2.1259831834567972e+18,1.01518,0.5766,15.676872,0.324092
147,2.0765360839779873e+18,1.018889,1.2688,14.023793,0.324117
148,2.1259841111697285e+18,0.8074600000000001,1.074,13.015649,0.32435040000000004
149,2.1265178897062794e+18,0.774655,0.9123,13.956776000000001,0.3243816
150,2.1044803781473472e+18,0.940506,0.5539,15.158748000000001,0.3250179
151,2.1269894083937352e+18,0.9434670000000001,0.9126,14.478897,0.32636190000000004
152,2.0991910357237988e+18,0.9507030000000001,2.6679,12.272094000000001,0.32664740000000003
153,2.1039491422340398e+18,0.9453530000000001,0.3489,15.290582,0.3272123
154,2.135349609475408e+18,0.574377,1.3303,12.339316,0.3278982
155,2.079595406358551e+18,1.0052510000000001,0.7913,15.040903,0.33076740000000004
156,2.0795954063585505e+18,1.095919,0.3144,16.93471,0.33076740000000004
157,2.0990753164273546e+18,0.8012090000000001,1.2394,13.402273999999998,0.3310425
158,2.0787857534858132e+18,1.229393,0.7021,15.425934,0.3312357
159,2.1323204935979735e+18,0.735841,0.8546,13.880756,0.3314836
160,2.0794268374824023e+18,1.118097,1.1703,14.294445999999999,0.3316703
161,2.077803649082074e+18,1.079225,2.2566,12.98274,0.3316792
162,2.0872301745810478e+18,0.9468139999999999,1.0044,14.241010999999999,0.33177540000000005
163,2.0790155514164285e+18,1.08473,0.7601,15.14179,0.3325852
164,2.080030228846615e+18,0.9527459999999999,0.8591,14.559214,0.33406540000000007
165,2.0736996532193042e+18,1.061655,0.8424,14.007576,0.33541479999999996
166,2.1195539266488863e+18,0.77975,1.1882,13.579067000000002,0.3367025
167,2.0794171823957512e+18,1.403016,0.3042,16.018145,0.3370543
168,2.1194349732344955e+18,0.9818100000000001,0.6927,14.983042000000001,0.3374641
169,2.1258241665893368e+18,1.1613799999999999,0.0362,15.820282,0.33824899999999997
170,2.126429172860991e+18,0.6679229999999999,0.507,12.659602,0.33843629999999997
171,2.0776015064413635e+18,1.023708,0.6945,15.078812,0.3385051
172,2.127977972428269e+18,1.06071,0.6714,15.44694,0.3407591
173,2.1002697640098063e+18,0.8511620000000001,0.5544,15.071717000000001,0.3414027
174,2.1260487074792476e+18,0.925266,0.3014,15.042788,0.3423961
175,2.1297150633588861e+18,0.808248,0.5373,15.112209,0.34266729999999995
176,2.101671194661502e+18,0.8905430000000001,0.4903,15.506741,0.3433205
177,2.1316120988721021e+18,0.867657,0.616,14.184610000000001,0.34372870000000005
178,2.1171498444719283e+18,0.903383,-0.0742,15.369516,0.3437639
179,2.1261277348758932e+18,1.120665,0.35700000000000004,16.901772,0.34512719999999997
180,2.1262108854431483e+18,0.865236,1.4291,13.310004000000001,0.34521890000000005
181,2.1024034006843126e+18,0.9231879999999999,0.5392,15.449848999999999,0.34574390000000005
182,2.128543224484627e+18,1.060974,0.6387,15.394283999999999,0.3466053
183,2.0787974014375258e+18,1.138784,1.0307,15.238051,0.3466342
184,2.1257988434621046e+18,0.9984059999999999,1.0619,14.280270000000002,0.3470502
185,2.1279695542921288e+18,1.0607950000000002,0.3827,15.427237,0.3473549
186,2.1306567263478894e+18,1.023809,0.3913,15.553170999999999,0.3477426
187,2.133090838933573e+18,1.001549,0.8107,14.285316,0.3481228
188,2.0780824783598198e+18,0.894465,0.7372,14.510786999999999,0.3483078
189,2.079174224687507e+18,1.0330840000000001,0.7304,14.800947,0.34939169999999997
190,2.130435415273795e+18,0.8780450000000001,0.8632,14.215496,0.34953290000000004
191,2.1259114403236972e+18,0.879634,0.7862,14.564379999999998,0.3500776
192,2.100567113187218e+18,0.906323,0.9738,14.239052,0.35059229999999997
193,2.1297876654862244e+18,0.746985,0.7896,13.964563,0.3512461
194,2.0767379474399304e+18,0.8904290000000001,0.8383,14.309732,0.3520118
195,2.0787653094416195e+18,1.01119,0.5605,15.210495000000002,0.3521208
196,2.1195154781013862e+18,0.8193450000000001,0.9138,13.891291,0.35224609999999995
197,2.126752910316334e+18,1.0987209999999998,0.5679,15.709407,0.3525353
198,2.1354997314727926e+18,1.036535,1.0178,14.366082,0.3527220999999999
199,2.0762972150802708e+18,1.3642379999999998,0.2582,15.056178,0.3543686
200,2.1351720426473864e+18,0.838168,1.5576,12.910266,0.3545042
201,2.0535613761950787e+18,0.991029,0.4877,15.122982999999998,0.3548794
202,2.1196896819751657e+18,0.710919,2.2392,11.78923,0.35760390000000003
203,2.104793154845839e+18,0.8734049999999999,0.6829999999999999,14.312504,0.3582708
204,2.1281050691001626e+18,1.081909,0.6352,15.484197,0.3583755
205,2.0754388057394028e+18,1.091286,0.3683,15.554491,0.3589077
206,2.1287714418665564e+18,0.955925,0.6343,15.713306,0.3589468
207,2.1274147475948472e+18,0.88326,0.4591,15.3978,0.3592478
208,2.101427137439174e+18,0.803133,0.5859,14.857876999999998,0.361605
209,2.1331753939514941e+18,0.9791700000000001,1.5287,11.849730000000001,0.361815
210,2.1072696329887677e+18,0.775658,0.9682,13.609646,0.3623487
211,2.0528861386141128e+18,0.760795,0.8664,13.822895,0.3626791
212,2.1282048497813458e+18,0.656429,1.1367,12.807656,0.3627253
213,2.1282048497813448e+18,1.047792,0.9855,15.537095,0.3627253
214,2.0800086165716073e+18,1.0160069999999999,0.5766,15.509487,0.3630317
215,2.1018043730066468e+18,0.9043709999999999,0.5835,14.890807999999998,0.3632807
216,2.1071907430299305e+18,0.9144540000000001,0.5529,15.188419,0.3636562
217,2.0787478203341972e+18,1.0345280000000001,0.6632,15.093538,0.36369850000000004
218,2.1308663894723958e+18,0.7510100000000001,0.7482,14.178776000000001,0.364254
219,2.1069885016089792e+18,0.9637040000000001,0.5459,15.172198000000002,0.3645183
220,2.127253050665798e+18,0.8212860000000001,0.8674,13.870206,0.3646346
221,2.1287442289533548e+18,0.943308,1.1595,13.850204999999999,0.3656208
222,2.1257617349442207e+18,0.85431,0.4873,15.011569,0.3663645
223,2.1288870967448356e+18,0.751268,1.0135,13.60249,0.3664795
224,2.10145644629739e+18,0.769519,1.3821,12.84607,0.3673068
225,2.1197732448591086e+18,0.833275,0.7393,14.258687,0.3673112
226,2.1013295214228703e+18,0.7323189999999999,0.4403,15.061522,0.3685569
227,2.1059131749381064e+18,0.7162970000000001,1.7523,12.172433999999999,0.6671103
228,2.0735157555970568e+18,0.514566,1.3772,11.857692,0.668027
229,2.0520715723040486e+18,0.849198,0.3095,15.214395000000001,0.6715256
230,2.101206204323424e+18,0.614187,0.4079,14.725684,0.6742496
231,2.1257211174312105e+18,0.7148899999999999,0.6623,13.277698999999998,0.6748494
232,2.05244032101429e+18,1.1885569999999999,0.3563,15.783125,0.676715
233,2.0775325507485914e+18,0.955641,0.6038,15.545786999999999,0.6769904
234,2.1295113444700495e+18,0.740681,0.8203,14.274773000000001,0.6781374
235,2.1295209995573156e+18,0.542632,2.8602,9.995854,0.6784503000000001
236,2.0780188784830781e+18,0.741783,0.6965,13.08307,0.6837179
237,2.078863578291712e+18,0.8228719999999999,0.366,14.320032000000001,0.6842068
238,2.1334490392050324e+18,0.45626300000000003,0.8634,12.809509,0.6844956
239,2.1349270577142193e+18,1.585015,0.2305,13.322811999999999,0.6848719
240,2.0789241888715638e+18,0.651331,0.6597,13.342127,0.685366
241,2.0732754435814738e+18,1.343709,1.7972,13.629273999999999,0.6928422
242,2.126410068846204e+18,1.14022,0.8114,15.477604000000001,0.6961295999999999
243,2.1035240779091907e+18,0.962733,1.588,12.755759,0.6962874
244,2.0531019521334666e+18,1.035872,0.3676,14.960897000000001,0.6969455
245,2.1047138139125996e+18,0.9123709999999999,0.8123,15.119420999999999,0.6983698
246,2.1312050046931825e+18,1.126252,0.7686,15.695126,0.6999860999999999
247,2.102924981512514e+18,0.969816,0.529,15.465678,0.7011189999999999
248,2.1270961984617687e+18,1.009249,1.3557,14.84886,0.7050231
249,2.080389150673456e+18,0.37412,0.9916,12.414578,0.7080268
250,2.1261995467295703e+18,0.620324,0.8158,12.206682,0.7116099
251,2.0853298061753452e+18,1.191656,1.4118,15.305467000000002,0.7119215999999999
252,2.1276192223983544e+18,1.1467209999999999,2.7643,12.820973,0.7127220000000001
253,2.0526301242059476e+18,0.644354,0.2178,15.238902,0.7130196
254,2.0753739001920246e+18,1.198476,1.0626,15.671168,0.7158021
255,2.119132916774654e+18,0.744501,5.1241,10.009569,0.7167094
256,2.1011955184445804e+18,0.749057,0.4126,14.520133,0.7177063
257,2.1030382999303053e+18,0.969152,0.8732,15.098739000000002,0.7186437
258,2.1065334755944883e+18,0.640307,0.4088,13.856475,0.7188371
259,2.1348039467716644e+18,0.638558,0.5567,12.953461,0.7200905
260,2.0787531117341716e+18,0.600824,0.4228,13.825542,0.7206929
261,2.130772278148422e+18,1.2524899999999999,0.3162,15.094629999999999,0.7215229999999999
262,2.1331556757602872e+18,0.679268,0.1421,16.628467999999998,0.722065
263,2.0800659973344742e+18,0.666048,0.4625,13.58961,0.7259479999999999
264,2.125735823400853e+18,0.9351709999999999,0.7966,13.805445,0.7267678000000001
265,2.051369602843971e+18,1.350525,1.5438,15.707237,0.7309423
266,2.1015265058039741e+18,0.408493,0.9155,11.701722,0.7314739
267,2.1048774392840945e+18,0.400857,2.0086,10.706272,0.7337378000000001
268,2.1197934483844275e+18,0.473671,0.7490000000000001,12.715714,0.7345628000000001
269,2.1004177127469806e+18,0.608644,1.6028,11.172906,0.7359835
270,2.0763213012537933e+18,0.611222,0.3483,14.495104000000001,0.7365736999999999
271,2.1036613794237202e+18,0.68712,0.4342,13.746811,0.7375618
272,2.1197028417549501e+18,1.531307,1.5552,15.817839999999999,0.7376522
273,2.0529462681577613e+18,1.005567,1.0963,14.450655,0.7410574000000001
274,2.1010526463573427e+18,0.826917,0.6697,15.13505,0.7425074
275,2.1257556532704724e+18,1.143349,0.3703,15.634303,0.7429222
276,2.051867612892164e+18,0.650604,0.4022,13.954607000000001,0.7434797
277,2.105421422662054e+18,0.68986,0.6684,12.812842999999999,0.7444991
278,2.1349993506020065e+18,0.400624,0.9874,12.524233,0.7492873999999999
279,2.1317186140613798e+18,0.35794899999999996,0.2904,14.407860999999999,0.7510975000000001
280,2.0786944940192947e+18,0.877007,2.699,12.797162,0.7521576
281,2.1011923229891722e+18,0.877381,0.5464,15.899066,0.7597663
282,2.101212938829393e+18,0.858564,0.382,15.586435,0.7662979999999999
283,2.1016281762704696e+18,1.153486,0.7186,15.555245000000001,0.7664732
284,2.1066288925884948e+18,1.098646,1.1266,15.015327,0.7675765999999999
285,2.102385911577516e+18,0.973244,0.8088,14.83174,0.7697398
286,2.099960045328408e+18,1.165677,0.4287,16.045238,0.7716695
287,2.102332172948223e+18,0.374369,2.2838,10.127157,0.772842
288,2.106553404242901e+18,0.49704,0.5287,13.007341,0.7730256999999999
289,2.1309647614033034e+18,0.494849,1.2327,11.808063,0.7768524
290,2.1016928713536282e+18,0.771922,0.7021,12.348889999999999,0.7769761
291,2.079015826294114e+18,0.839016,0.3171,14.23741,0.7778768
292,2.1266112107549806e+18,0.7138720000000001,0.665,13.860726000000001,0.7842945
293,2.079291975509653e+18,0.674758,1.3877,11.452036999999999,0.7885922
294,2.1392677535225948e+18,0.566882,0.6638,13.507337,0.7887499
295,2.1038769824849848e+18,1.060008,0.5052,11.704577,0.7891676
296,2.1195835103836667e+18,1.209215,2.1474,14.521170999999999,0.793671
297,2.1261665957402586e+18,0.5653699999999999,0.1317,16.22661,0.799127
298,2.0754471207963095e+18,0.776995,0.6191,13.082999000000001,0.8019212
299,2.1018467385644175e+18,0.7851899999999999,1.1765,13.716508,0.8052593000000001
300,2.0995846995470065e+18,0.569816,0.1667,14.861204,0.807387
301,2.075145717176255e+18,0.265422,0.3297,13.354318,0.8074357
302,2.116739898437526e+18,0.6052310000000001,0.5356,13.063411,0.8077356
